product_name,product_review,user_rating
Abt 12,"11.2oz bottle best before A 03 02 21 poured into a St. Bernardus goblet at just above fridge temp 10% ABV. The beer pours bright light brown with ruby highlights and khaki head. Some lacing. The head recedes to a thin cap and persists. The aroma is fruity (cherry, red grapes) at first with dark caramelized sugar drifting in behind. The taste is semisweet cherry with cola, dark sugar and rich malt all popping up before a mildly bitter finish. The mouthfeel is medium bodied with above average carbonation and a dry finish. No trace of alcohol in the taste or aroma. Overall, very good. I'm a little surprised with the fruitiness compared to the malt/dark sugar, but it's still very enjoyable. Now I need to buy more and show some restraint to review nearer the BB date.",4.41
Abt 12,L: Dark cola brew with a three finger sticky dark beige head that dissolves to a cap and a ring that seems to last forever and with some sticky lacing that slowly settles. There are some solids floating around however.,4.43
Abt 12,"L - Deep, murky, opaque brown with a large tan head that sticks around leaving behind some lacing",4.77
Abt 12,"Maybe a flawless beer. I've certainly never had anything that eclipses it. The perfect balance of everything -- malt, raisin, fig, carbonation, mouthfeel, etc etc.",4.88
Abt 12,"Best mouth feel I've ever had in a beer, but that's about the end of it.",2.8
Abt 12,"""Best before 3/11/22""; drank 7/4/19 @ the Yarchives. ",3.5
Abt 12,"Dark Brown with a foamy tan head. Holding it up to the light reveals a slight translucence and possible cloudiness; The aroma is rich and full bodied; Nicely carbonated, tingly velvet; The flavor is rich and robust, not distinctive or identifiable, just a hint of alcohol. A very pleasant rich robust beer.",4.03
Abt 12,750 mL Bottle. ABV 10%. ,4.33
Abt 12,"L: deep ruby, almost opaque. Huge frothy head. Beautiful lacing. Belgian to the core.",4.5
Abt 12,"Beautiful rich dark ale color. Smooth at beginning and at ending. No bite, well-rounded flavor. Between Chimay Blue, Westvleteren 12 and St. Bernardus, I'd have St. Bernardus three times out of four.",4.49
Abt 12,"Accept no imitations. Have fun trying to play ""head games"" with the serving glass... as that devilishly lingering thin film of surface bubbles steadfastly reminds you that it's still alive in there...",5
Abt 12,"This beer was so difficult to get a hold of, because I live in a city that never has it in stock. Thankfully, I had a friend who brought me one. I cannot comment on much about it because I was enjoying it too much to take notes. Simply the best beer that I have ever tasted. Thankfully, I'm waiting on two more bottles, so I can take notes then!!",4.85
Abt 12,"From a bottle. Dark brown color with two fingers of fluffy cream-colored head. Rich floral and brown sugar smells. Medium feel. Tastes of brown sugar, dark bread, and raisins. Very smooth taste with some lingering warmth. Delicious!",4.64
Abt 12,There's something else about this little number. It is a little inconspicuous but then hits you like a freight train with a complex nutty flavor and a creamy mouthfeel to die for. Limit two per tasting session or you might hit the floor.,5
Abt 12,L: Pours a very dark red brown with a large fluffy tan head and thick creamy fingers of lacing on the glass.,4.37
Abt 12,"The color of weak coffee with a thick dark tan head. Smooth feel. Thick, rich, a hint of chocolate, malt, some plums, figs, spices maybe a cherry(?). Approaching sweetness with a tad of sharpness at the end to cleanse your tongue.",4.5
Abt 12,Poured from 750ml bottle into glass. Caged and corked bottle. ,4.51
Abt 12,"L- Pours a two and a half finger rocky headed ale with a nice live carbonation present. Dark and mahogany in color, with a slight amber tint. ",4.76
Abt 12,L: Poured into a chalice. Dark ruby/amber depending on light. Two fingers of rocky tan head that laces in clumps as it dissipates. It's gorgeous.,4.55
Abt 12,"Holy moly, this is a beast.",4.52
Abt 12,"Pours a big creamy and rocky off white head. The color is very dark brown, essentially black. If you shit a light through it, it appears garnet.",4.57
Abt 12,Bottled on 1/28/15,4.34
Abt 12,Poured from an 11.2 oz bottle into a tulip glass. ,4.7
Upper Case,On tap in Vermont. I do not remember where. Three Penny? Probably.,4.25
Upper Case,"Very light for it's ABV. Doesn't have the nose of some of Trillium's other IPAs, and is lighter in body than expected for the ABV. The flavor is there, notes of mango and pineapple abound. It might just need a bit more time in the can for the nose to burst free - I will re-visit if that is the case. For now, this is a solid offering with a sneaky light feel for such a big beer. I remember when 9.1% implied Triple!",4.42
Upper Case,"Outstanding beer, and very different. Actually a very similar experience to Big Bird, which I lucked into two years ago as I picked up a flat of Trillium beers in Fort Point on our way to Cape Cod for a bi-annual multi-family trip. I think this one is actually more polished and tasty, fresh, than Big Bird was. But the amazing hop experience is similar. Looks like a muddy pineapple juice, but the aromas and (to a just slightly lesser degree) flavors cover just about every hop-related note I love about hoppy beers. Citrus, pith, berries, mango, musky wine grapes, dank hemp, tropical fruit, wheat biscuit, sugared grapefruit. Absolutely phenomenal. Grassy, but not overly so, which is a nice departure from most NE IPAs. Really nice level of sweetness, as well, and zero green astringency, even fresh, which distances this beer from Big Bird. Feel is a little thin, but that doesn’t take anything away from the amazing, complex, and harmonious nose and tongue. Amazing that you can throw an ungodly amount of different hops together and get such a wonderful end result.",4.39
Upper Case,"Traded for this a while ago, as the date on the bottom of the can read 10/31/16 (yes, I know it's old!) with ""HAPPY HALLOWEEN"" written below it. Sure, this beer was quite filling but the flavors, stickiness, and lack of any massive sediment at the bottom of the liquid led me to believe that this was a quality brew, even down to the last sip!",4.38
Upper Case,"Upper Case pours a thick, murky orange juice yellow with a small, 1-finger ivory white head that leaves little lacing on the glass. The smell has a big tropical fruit aroma with orange, mango and grapefruit with a big bite of danky hop resin. The taste is sweet candied fruit inducing pineapple, mango and good dose of citrus zest with a creamy goodness from the raw wheat. A complex bitterness creeps in finishing rather sticky. Overall, this is a very solid NE style DIPA. Another great beer out of Trillium brewing. Cheers!",4.44
Upper Case,"Draught pour at The Smoke Shop. Nose is mute (opens up a bit once warm) , but the taste explodes with tropical fruit, papaya, guava, passion fruit, mango, kiwi, and some faint citrus. Creamy feel on the tongue and swallow, some ABV burn that drys the palate. Damn delicious brew, just wanted more from the nose.",4.45
Upper Case,Pours an opaque orange gold color with a one finger bone white head that doesn't leave much lacing.,4.35
Upper Case,"One of the best IPA's I've ever had. Went to Trillium over the weekend and tried all the beers on the tap line including Upper Case. Along with Permutation 52 (mentioned in other review), this was my favorite beer of the bunch. All the others were amazing too (including Meddle at a close runner up), but this one had more complex flavors and smell. A great NE IPA style, very juicy, and very smooth for the ABV level. I live in NYC and can say this stacks up very well with some of our favorites from Other Half, Sand City, LIC, etc.",4.85
Upper Case,Wow! Full on blast of overripe mango& pineapple w/ slightly tart resin finish. Extremely slick and thick. Carbonation bursts on my tongue. Outstanding Beer,4.58
Upper Case,"Canned 7/17/18, so a week and a half ago. ",4.55
Upper Case,"Had a freshy can thanks to my friend who graciously gifted me one since I threw a bunch of brews his way for a party. When you open the can, it doesn't just greet you with an aroma, it jumps out and punches you in the face. The flavor is wave upon wave of juicy and dank hoppy goodness. It's hard to describe all the flavors since it's like describing the sound of a volcanic explosion: really fucking loud. I get a ton of tropical fruit with berries and dank resin. Mosaic plays the lead role with Galaxy as an obvious supporting job. Serious body commands this to be sipped and enjoyed, but I never got any booze heat or warmth. Overall this is my favorite Trillium to date with Galaxy Cutting Tiles coming in a close second.",4.66
Upper Case,"Oddly enough, this beer is exactly as they described it. Thick, beautiful orange juice pour, Doughy mouthfeel, and loads of papaya, mango, pineapple, and doughy yeastiness. Very well hidden 9%. Really loved this. Very recommended.",5
Upper Case,"Canned yesterday, the day I picked it up at the brewery, 12/21/17",4.4
Upper Case,"I enjoyed this beer, especially the nose. The nose promised bright floral hop perfection, but after taking it on I expected the taste to be different. It is more earthy than I expected. It is a great dipa, but the taste does not invite the next sip as well as other excellent IPAs I've had from this fine brewer.",4.25
Upper Case,"Tasted from can. Pours a hazy gold with white head. Aroma is tropical fruit with lemon. Taste is moderate to heavily bitter. Flavors of lemon, mango, melon, pineapple, resin, caramel. As almost all of Trilliums beer very well done.",4.53
Upper Case,Canned 6/5/17; drank 7/20/17 @ the Yarchives. ,3.88
Upper Case,"Getting lots of mango, papaya, pineapple, some pine. All on top of a nice pilsner presence, with some fresh baked bread and wheat. Hop oils in full force, it coats your mouth aggressively, but with barely any unpleasant bitterness. This one is top class.",4.74
Upper Case,"L: cloudy yellow, quickly dissipating head, some lacing",4.27
Upper Case,"Had on tap at the Trillium beer garden on the Greenway. Nice, full aromas and flavors that lean towards the fruity pungency of Galaxy and Mosaic. At 9% ABV and $20/4-pack of 16oz cans, this is Trillium's 'best value' DIPA. ",4.41
Upper Case,Look is cloudy dark stew colored with 2 fingers of slightly off white head.,4.39
Upper Case,Turbid apricot hues. Finger tall head that recedes onto an ever present ring. ,4.87
Upper Case,16oz can dated 6/17/17.,4.49
Upper Case,"Look: Yellow, hazy, with 3 inch fluffy head.",4.47
Upper Case,"Pours hazy, orange-gold in color with 1/4 inch head. Taste is under-ripe mango, light orange juice, and dry white wine. Medium bodied, moderate carbonation, and slightly bitter...Makes for a good IPA by Trillium's standards...great IPA by most standards..I will get this one again, but middle of the pack in Trillium's incredible spectrum of ipas.",4
